extension;numero;type;nom;titre;cout vert;cout jaune;cout rouge;defense;attaque;trait;effet;nom personnage;caracteristique1;caracteristique2;caracteristique3;caracteristique4
Pirates;PDC185v;chamber;PDC185v.bmp;under duress;1;;;6;7;;Effet 512;commodore norrington;lion;spirit;light;canon;
Pirates;PDC186;chamber;PDC186.bmp;party's over. scum;;;;6;6;;Effet 514;commodore norrington;lion;spirit;light;canon;
Pirates;PDC186v;chamber;PDC186v.bmp;commodore's command;;;;7;6;;Effet 513;commodore norrington;lion;spirit;light;canon;
Pirates;PDC187;chamber;PDC187.bmp;party's over. scum;;;;6;6;;Effet 514;commodore norrington;lion;spirit;light;canon;
Pirates;PDC187v;chamber;PDC187v.bmp;man of iron;1;1;;6;8;;Effet 514;commodore norrington;lion;spirit;light;canon;
Pirates;PDC188;chamber;PDC188.bmp;rust and black powder;;;;5;4;;Effet 324;davy jones;bull;spirit;dark;canon;
Pirates;PDC188v;chamber;PDC188v.bmp;soul cannon;;;;6;7;;Effet 515;davy jones;bull;spirit;dark;canon;
Pirates;PDC189;chamber;PDC189.bmp;rust and black powder;;;;5;4;;Effet 324;davy jones;bull;spirit;dark;canon;
Pirates;PDC189v;chamber;PDC189v.bmp;soul cannon;;;;6;7;;Effet 515;davy jones;bull;spirit;dark;canon;
Pirates;PDC190;chamber;PDC190.bmp;rust and black powder;;;;5;4;;Effet 324;davy jones;bull;spirit;dark;canon;
Pirates;PDC190v;chamber;PDC190v.bmp;command the kraken;2;;;5;7;;Effet 516;davy jones;bull;spirit;dark;canon;
Pirates;PDC191;chamber;PDC191.bmp;kraken attack;1;1;;6;6;;Effet 517;davy jones;bull;spirit;dark;canon;
Pirates;PDC191v;chamber;PDC191v.bmp;soul cannon;;;;6;7;;Effet 515;davy jones;bull;spirit;dark;canon;
Pirates;PDC192;chamber;PDC192.bmp;kraken attack;1;1;;6;6;;Effet 517;davy jones;bull;spirit;dark;canon;
Pirates;PDC192v;chamber;PDC192v.bmp;command the kraken;2;;;5;7;;Effet 516;davy jones;bull;spirit;dark;canon;
Pirates;PDC193;chamber;PDC193.bmp;kraken attack;1;1;;6;6;;Effet 517;davy jones;bull;spirit;dark;canon;
Pirates;PDC193v;chamber;PDC193v.bmp;nefarious intent;;1;;7;6;;Effet 518;davy jones;bull;spirit;dark;canon;
Pirates;PDC194;chamber;PDC194.bmp;the art of the blade;;;;6;4;;Effet 377;elizabeth swann;bull;mind;shadow;canon;
Pirates;PDC194v;chamber;PDC194v.bmp;punch in the mouth;;;;7;5;;Effet 519;elizabeth swann;bull;mind;shadow;canon;
Pirates;PDC195;chamber;PDC195.bmp;the art of the blade;;;;6;4;;Effet 377;elizabeth swann;bull;mind;shadow;canon;
Pirates;PDC195v;chamber;PDC195v.bmp;punch in the mouth;;;;7;5;;Effet 519;elizabeth swann;bull;mind;shadow;canon;
Pirates;PDC196;chamber;PDC196.bmp;the art of the blade;;;;6;4;;Effet 377;elizabeth swann;bull;mind;shadow;canon;
Pirates;PDC196v;chamber;PDC196v.bmp;stunning beauty;;1;;8;6;;Effet 520;elizabeth swann;bull;mind;shadow;canon;
Pirates;PDC197;chamber;PDC197.bmp;wheel turner;1;;;5;5;;Effet 521;elizabeth swann;bull;mind;shadow;canon;
Pirates;PDC197v;chamber;PDC197v.bmp;punch in the mouth;;;;7;5;;Effet 519;elizabeth swann;bull;mind;shadow;canon;
Pirates;PDC198;chamber;PDC198.bmp;wheel turner;1;;;5;5;;Effet 521;elizabeth swann;bull;mind;shadow;canon;
Pirates;PDC198v;chamber;PDC198v.bmp;stunning beauty;;1;;8;6;;Effet 520;elizabeth swann;bull;mind;shadow;canon;
Pirates;PDC199;chamber;PDC199.bmp;wheel turner;1;;;5;5;;Effet 521;elizabeth swann;bull;mind;shadow;canon;
Pirates;PDC199v;chamber;PDC199v.bmp;repel the enemy;1;;;6;6;;Effet 522;elizabeth swann;bull;mind;shadow;canon;
Pirates;PDC200;chamber;PDC200.bmp;blade from the depths;;;;5;4;;Effet 523;greenbeard;bull;body;dark;sword;
Pirates;PDC200v;chamber;PDC200v.bmp;monstrous blow;1;;;6;7;;Effet 524;greenbeard;bull;body;dark;sword;
Pirates;PDC201;chamber;PDC201.bmp;blade from the depths;;;;5;4;;Effet 523;greenbeard;bull;body;dark;sword;
Pirates;PDC201v;chamber;PDC201v.bmp;monstrous blow;1;;;6;7;;Effet 524;greenbeard;bull;body;dark;sword;
Pirates;PDC202;chamber;PDC202.bmp;blade from the depths;;;;5;4;;Effet 523;greenbeard;bull;body;dark;sword;
Pirates;PDC202v;chamber;PDC202v.bmp;rum-ble;;;;6;6;;Effet 523;greenbeard;bull;body;dark;sword;
Pirates;PDC203;chamber;PDC203.bmp;barnacle blade;;1;;6;6;;Effet 156;greenbeard;bull;body;dark;sword;
Pirates;PDC203v;chamber;PDC203v.bmp;monstrous blow;1;;;6;7;;Effet 524;greenbeard;bull;body;dark;sword;
Pirates;PDC204;chamber;PDC204.bmp;barnacle blade;;1;;6;6;;Effet 156;greenbeard;bull;body;dark;sword;
Pirates;PDC204v;chamber;PDC204v.bmp;rum-ble;;;;6;6;;Effet 523;greenbeard;bull;body;dark;sword;
Pirates;PDC205;chamber;PDC205.bmp;barnacle blade;;1;;6;6;;Effet 156;greenbeard;bull;body;dark;sword;
Pirates;PDC205v;chamber;PDC205v.bmp;barnacl grip;;;;5;7;;Effet 525;greenbeard;bull;body;dark;sword;
Pirates;PDC206;chamber;PDC206.bmp;lead from behind;1;;;6;3;;Effet 437;jack sparrow;fox;spirit;shadow;boat;
Pirates;PDC206v;chamber;PDC206v.bmp;fire away!;;1;;6;7;;Effet 526;jack sparrow;fox;spirit;shadow;boat;
Pirates;PDC207;chamber;PDC207.bmp;lead from behind;1;;;6;3;;Effet 437;jack sparrow;fox;spirit;shadow;boat;
Pirates;PDC207v;chamber;PDC207v.bmp;fire away!;;1;;6;7;;Effet 526;jack sparrow;fox;spirit;shadow;boat;
Pirates;PDC208;chamber;PDC208.bmp;lead from behind;1;;;6;3;;Effet 437;jack sparrow;fox;spirit;shadow;boat;
Pirates;PDC208v;chamber;PDC208v.bmp;rum torch;;;;7;6;;Effet 527;jack sparrow;fox;spirit;shadow;boat;
Pirates;PDC209;chamber;PDC209.bmp;last bullet;;;;5;5;;Effet 350;jack sparrow;fox;spirit;shadow;boat;
Pirates;PDC209v;chamber;PDC209v.bmp;fire away!;;1;;6;7;;Effet 526;jack sparrow;fox;spirit;shadow;boat;
Pirates;PDC210;chamber;PDC210.bmp;last bullet;;;;5;5;;Effet 350;jack sparrow;fox;spirit;shadow;boat;
Pirates;PDC210v;chamber;PDC210v.bmp;rum torch;;;;7;6;;Effet 527;jack sparrow;fox;spirit;shadow;boat;
Pirates;PDC211;chamber;PDC211.bmp;last bullet;;;;5;5;;Effet 350;jack sparrow;fox;spirit;shadow;boat;
Pirates;PDC211v;chamber;PDC211v.bmp;daring escape;;;;6;6;;Effet 528;jack sparrow;fox;spirit;shadow;boat;
Pirates;PDC212;chamber;PDC212.bmp;change of tactics;1;;;6;4;;Effet 529;lord beckett;fox;mind;light;sword;
Pirates;PDC212v;chamber;PDC212v.bmp;becketts bargain;;;;8;5;;Effet 530;lord beckett;fox;mind;light;sword;
Pirates;PDC213;chamber;PDC213.bmp;change of tactics;1;;;6;4;;Effet 529;lord beckett;fox;mind;light;sword;
Pirates;PDC213v;chamber;PDC213v.bmp;becketts bargain;;;;8;5;;Effet 530;lord beckett;fox;mind;light;sword;
Pirates;PDC214;chamber;PDC214.bmp;change of tactics;1;;;6;4;;Effet 529;lord beckett;fox;mind;light;sword;
Pirates;PDC214v;chamber;PDC214v.bmp;dead aim;1;;;6;7;;Effet 531;lord beckett;fox;mind;light;sword;
Pirates;PDC215;chamber;PDC215.bmp;you're mine. Turner!;;;;5;5;;Effet 532;lord beckett;fox;mind;light;sword;
Pirates;PDC215v;chamber;PDC215v.bmp;becketts bargain;;;;8;5;;Effet 530;lord beckett;fox;mind;light;sword;
Pirates;PDC216;chamber;PDC216.bmp;you're mine. Turner!;;;;5;5;;Effet 532;lord beckett;fox;mind;light;sword;
Pirates;PDC216v;chamber;PDC216v.bmp;dead aim;1;;;6;7;;Effet 531;lord beckett;fox;mind;light;sword;
Pirates;PDC217;chamber;PDC217.bmp;you're mine. Turner!;;;;5;5;;Effet 532;lord beckett;fox;mind;light;sword;
Pirates;PDC217v;chamber;PDC217v.bmp;call to duty;;;;7;5;;Effet 533;lord beckett;fox;mind;light;sword;
Pirates;PDC218;chamber;PDC218.bmp;heavy ordnance;;;;5;2;;Effet 534;pintel and ragetti;fox;body;dark;sword;
Pirates;PDC218v;chamber;PDC218v.bmp;double trouble;1;;;7;6;;Effet 535;pintel and ragetti;fox;body;dark;sword;
Pirates;PDC219;chamber;PDC219.bmp;heavy ordnance;;;;5;2;;Effet 534;pintel and ragetti;fox;body;dark;sword;
Pirates;PDC219v;chamber;PDC219v.bmp;double trouble;1;;;7;6;;Effet 535;pintel and ragetti;fox;body;dark;sword;
Pirates;PDC220;chamber;PDC220.bmp;heavy ordnance;;;;5;2;;Effet 534;pintel and ragetti;fox;body;dark;sword;
Pirates;PDC220v;chamber;PDC220v.bmp;rum and gold;;;;7;3;;Effet 536;pintel and ragetti;fox;body;dark;sword;
Pirates;PDC221;chamber;PDC221.bmp;cunning plan;1;;;6;5;;Effet 380;pintel and ragetti;fox;body;dark;sword;
Pirates;PDC221v;chamber;PDC221v.bmp;double trouble;1;;;7;6;;Effet 535;pintel and ragetti;fox;body;dark;sword;
Pirates;PDC222;chamber;PDC222.bmp;cunning plan;1;;;6;5;;Effet 380;pintel and ragetti;fox;body;dark;sword;
Pirates;PDC222v;chamber;PDC222v.bmp;rum and gold;;;;7;3;;Effet 536;pintel and ragetti;fox;body;dark;sword;
Pirates;PDC223;chamber;PDC223.bmp;cunning plan;1;;;6;5;;Effet 380;pintel and ragetti;fox;body;dark;sword;
Pirates;PDC223v;chamber;PDC223v.bmp;'ello poppet;;;;8;4;;Effet 537;pintel and ragetti;fox;body;dark;sword;
Pirates;PDC224;chamber;PDC224.bmp;cat's grace;2;;;8;5;;;rachel darling;bull;body;light;boat;
Pirates;PDC224v;chamber;PDC224v.bmp;over the rails!;;;;5;6;;Effet 538;rachel darling;bull;body;light;boat;
Pirates;PDC225;chamber;PDC225.bmp;cat's grace;2;;;8;5;;;rachel darling;bull;body;light;boat;
Pirates;PDC225v;chamber;PDC225v.bmp;over the rails!;;;;5;6;;Effet 538;rachel darling;bull;body;light;boat;
Pirates;PDC226;chamber;PDC226.bmp;cat's grace;2;;;8;5;;;rachel darling;bull;body;light;boat;
Pirates;PDC226v;chamber;PDC226v.bmp;frenzied attack;1;;;9;3;;Effet 404;rachel darling;bull;body;light;boat;
Pirates;PDC227;chamber;PDC227.bmp;swashbuckler;;;;6;4;;Effet 539;rachel darling;bull;body;light;boat;
Pirates;PDC227v;chamber;PDC227v.bmp;over the rails!;;;;5;6;;Effet 538;rachel darling;bull;body;light;boat;
Pirates;PDC228;chamber;PDC228.bmp;swashbuckler;;;;6;4;;Effet 539;rachel darling;bull;body;light;boat;
Pirates;PDC228v;chamber;PDC228v.bmp;frenzied attack;1;;;9;3;;Effet 404;rachel darling;bull;body;light;boat;
Pirates;PDC229;chamber;PDC229.bmp;swashbuckler;;;;6;4;;Effet 539;rachel darling;bull;body;light;boat;
Pirates;PDC229v;chamber;PDC229v.bmp;deadly accuracy;;1;;0;0;;Effet 540;rachel darling;bull;body;light;boat;
Pirates;PDC230;chamber;PDC230.bmp;worth dying for;1;1;;5;6;;Effet 171;will turner;lion;body;shadow;sword;
Pirates;PDC230v;chamber;PDC230v.bmp;shove off;;1;;6;7;;Effet 171;will turner;lion;body;shadow;sword;
Pirates;PDC231;chamber;PDC231.bmp;worth dying for;1;1;;5;6;;Effet 171;will turner;lion;body;shadow;sword;
Pirates;PDC231v;chamber;PDC231v.bmp;shove off;;1;;6;7;;Effet 171;will turner;lion;body;shadow;sword;
Pirates;PDC232;chamber;PDC232.bmp;worth dying for;1;1;;5;6;;Effet 171;will turner;lion;body;shadow;sword;
Pirates;PDC232v;chamber;PDC232v.bmp;jus'like ol' bootstrap;1;;;3;8;;Effet 541;will turner;lion;body;shadow;sword;
Pirates;PDC233;chamber;PDC233.bmp;hold your ground;;;;6;3;;Effet 542;will turner;lion;body;shadow;sword;
Pirates;PDC233v;chamber;PDC233v.bmp;shove off;;1;;6;7;;Effet 171;will turner;lion;body;shadow;sword;
Pirates;PDC234;chamber;PDC234.bmp;hold your ground;;;;6;3;;Effet 542;will turner;lion;body;shadow;sword;
Pirates;PDC234v;chamber;PDC234v.bmp;jus'like ol' bootstrap;1;;;3;8;;Effet 541;will turner;lion;body;shadow;sword;
Pirates;PDC235;chamber;PDC235.bmp;hold your ground;;;;6;3;;Effet 542;will turner;lion;body;shadow;sword;
Pirates;PDC235v;chamber;PDC235v.bmp;carcass shot;;;;7;4;;Effet 543;will turner;lion;body;shadow;sword;
Promo;PRQ001;strike;PRQ001.bmp;Lethal Riddle;1;1;;4;4;bull;Effet 545;;;;;;
Promo;PRQ002;advantage;PRQ002.bmp;High-Tech Equipment;1;;;;;mind;Effet 546;;;;;;
Promo;PRQ003;teamwork;PRQ003.bmp;Catwoman - working for no one;;1;1;;;;Effet 547;;;;;;
Promo;PRQ004;strike;PRQ004.bmp;Absorption;3;;;6;3;lion;Effet 548;;;;;;
Promo;PRQ005;advantage;PRQ005.bmp;Digitaly Advanced Vilain Emulator;;;1;;;spirit;Effet 549;;;;;;
Promo;PRQ006;teamwork;PRQ006.bmp;Zombified Citizen - Braiiiiiiiin;;1;;;;;Effet 550;;;;;;
Batman;CBA01;chamber;CBA01.bmp;geared up for action;;;;5;4;;Effet 555;batman;light;mind;lion;;
Batman;CBA01v;chamber;CBA01v.bmp;batrang shot;;1;;6;5;;Effet 552;batman;light;mind;lion;;
Batman;CBA02;chamber;CBA02.bmp;geared up for action;;;;5;4;;Effet 555;batman;light;mind;lion;;
Batman;CBA02v;chamber;CBA02v.bmp;already in action;1;;1;9;6;;Effet 290;batman;light;mind;lion;;
Batman;CBA03;chamber;CBA03.bmp;teaming up;;1;1;6;6;;Effet 551;batman;light;mind;lion;;
Batman;CBA03v;chamber;CBA03v.bmp;batrang shot;;1;;6;5;;Effet 552;batman;light;mind;lion;;
Batman;CBA04;chamber;CBA04.bmp;teaming up;;1;1;6;6;;Effet 551;batman;light;mind;lion;;
Batman;CBA04v;chamber;CBA04v.bmp;already in action;1;;1;9;6;;Effet 290;batman;light;mind;lion;;
Batman;CBA05;chamber;CBA05.bmp;geared up for action;;;;5;4;;Effet 555;batman;light;mind;lion;;
Batman;CBA05v;chamber;CBA05v.bmp;the dark knight;;1;2;7;7;;Effet 556;batman;light;mind;lion;;
Batman;CBA06;chamber;CBA06.bmp;teaming up;;1;1;6;6;;Effet 551;batman;light;mind;lion;;
Batman;CBA06v;chamber;CBA06v.bmp;the dark knight;;1;2;7;7;;Effet 556;batman;light;mind;lion;;
Batman;CBA07;chamber;CBA07.bmp;circus boy;;;;5;4;;Effet 86;robin;light;body;bull;;
Batman;CBA07v;chamber;CBA07v.bmp;on bike;2;;;5;6;;Effet 557;robin;light;body;bull;;
Batman;CBA08;chamber;CBA08.bmp;circus boy;;;;5;4;;Effet 86;robin;light;body;bull;;
Batman;CBA08v;chamber;CBA08v.bmp;multiple kid;1;;1;6;5;;Effet 554;robin;light;body;bull;;
Batman;CBA09;chamber;CBA09.bmp;official sidekick;;;;4;4;;Effet 553;robin;light;body;bull;;
Batman;CBA09v;chamber;CBA09v.bmp;on bike;2;;;5;6;;Effet 557;robin;light;body;bull;;
Batman;CBA10;chamber;CBA10.bmp;official sidekick;;;;4;4;;Effet 553;robin;light;body;bull;;
Batman;CBA10v;chamber;CBA10v.bmp;multiple kid;1;;1;6;5;;Effet 554;robin;light;body;bull;;
Batman;CBA11;chamber;CBA11.bmp;circus boy;;;;5;4;;Effet 86;robin;light;body;bull;;
Batman;CBA11v;chamber;CBA11v.bmp;rocket robin;;;;6;6;;Effet 558;robin;light;body;bull;;
Batman;CBA12;chamber;CBA12.bmp;official sidekick;;;;4;4;;Effet 553;robin;light;body;bull;;
Batman;CBA12v;chamber;CBA12v.bmp;rocket robin;;;;6;6;;Effet 558;robin;light;body;bull;;
Batman;CBA13;chamber;CBA13.bmp;Olympic athlete skills;;;;8;5;;;batgirl;light;spirit;fox;;
Batman;CBA13v;chamber;CBA13v.bmp;I brought my own stuff;;;;6;4;;Effet 559;batgirl;light;spirit;fox;;
Batman;CBA14;chamber;CBA14.bmp;Olympic athlete skills;;;;8;5;;;batgirl;light;spirit;fox;;
Batman;CBA14v;chamber;CBA14v.bmp;Bat robot fighter;1;1;;8;7;;;batgirl;light;spirit;fox;;
Batman;CBA15;chamber;CBA15.bmp;Unofficial sidekick;;;;6;4;;Effet 560;batgirl;light;spirit;fox;;
Batman;CBA15v;chamber;CBA15v.bmp;I brought my own stuff;;;;6;4;;Effet 559;batgirl;light;spirit;fox;;
Batman;CBA16;chamber;CBA16.bmp;Unofficial sidekick;;;;6;4;;Effet 560;batgirl;light;spirit;fox;;
Batman;CBA16v;chamber;CBA16v.bmp;Bat robot fighter;1;1;;8;7;;;batgirl;light;spirit;fox;;
Batman;CBA17;chamber;CBA17.bmp;Olympic athlete skills;;;;8;5;;;batgirl;light;spirit;fox;;
Batman;CBA17v;chamber;CBA17v.bmp;In the loop;;1;;8;7;;Effet 561;batgirl;light;spirit;fox;;
Batman;CBA18;chamber;CBA18.bmp;Unofficial sidekick;;;;6;4;;Effet 560;batgirl;light;spirit;fox;;
Batman;CBA18v;chamber;CBA18v.bmp;In the loop;;1;;8;7;;Effet 561;batgirl;light;spirit;fox;;
Batman;CBA19;chamber;CBA19.bmp;Pursuit of justice;1;;;5;5;;Effet 33;Detective Yin;shadow;mind;fox;;
Batman;CBA19v;chamber;CBA19v.bmp;Crime scene investigation;;;1;6;6;;Effet 380;Detective Yin;shadow;mind;fox;;
Batman;CBA20;chamber;CBA20.bmp;Pursuit of justice;1;;;5;5;;Effet 33;Detective Yin;shadow;mind;fox;;
Batman;CBA20v;chamber;CBA20v.bmp;New allies;1;;1;7;6;;Effet 562;Detective Yin;shadow;mind;fox;;
Batman;CBA21;chamber;CBA21.bmp;Faithfull partner;;;;4;6;;Effet 563;Detective Yin;shadow;mind;fox;;
Batman;CBA21v;chamber;CBA21v.bmp;Crime scene investigation;;;1;6;6;;Effet 380;Detective Yin;shadow;mind;fox;;
Batman;CBA22;chamber;CBA22.bmp;Faithfull partner;;;;4;6;;Effet 563;Detective Yin;shadow;mind;fox;;
Batman;CBA22v;chamber;CBA22v.bmp;New allies;1;;1;7;6;;Effet 562;Detective Yin;shadow;mind;fox;;
Batman;CBA23;chamber;CBA23.bmp;Pursuit of justice;1;;;5;5;;Effet 33;Detective Yin;shadow;mind;fox;;
Batman;CBA23v;chamber;CBA23v.bmp;Fight for the Truth;1;;1;6;6;;Effet 353;Detective Yin;shadow;mind;fox;;
Batman;CBA24;chamber;CBA24.bmp;Faithfull partner;;;;4;6;;Effet 563;Detective Yin;shadow;mind;fox;;
Batman;CBA24v;chamber;CBA24v.bmp;Fight for the Truth;1;;1;6;6;;Effet 353;Detective Yin;shadow;mind;fox;;
Batman;CBA25;chamber;CBA25.bmp;Zealous cop;1;;;5;6;;Effet 564;Detective Bennet;shadow;body;bull;;
Batman;CBA25v;chamber;CBA25v.bmp;Clay arrow;2;;;6;3;;Effet 565;Clayface;shadow;body;bull;;
Batman;CBA26;chamber;CBA26.bmp;Zealous cop;1;;;5;6;;Effet 564;Detective Bennet;shadow;body;bull;;
Batman;CBA26v;chamber;CBA26v.bmp;Clay hammer;;;1;7;4;;Effet 566;Clayface;shadow;body;bull;;
Batman;CBA27;chamber;CBA27.bmp;Ethan Bennet;1;;;5;4;;Effet 567;Detective Bennet;shadow;body;bull;;
Batman;CBA27v;chamber;CBA27v.bmp;Clay arrow;2;;;6;3;;Effet 565;Clayface;shadow;body;bull;;
Batman;CBA28;chamber;CBA28.bmp;Ethan Bennet;1;;;5;4;;Effet 567;Detective Bennet;shadow;body;bull;;
Batman;CBA28v;chamber;CBA28v.bmp;Clay hammer;;;1;7;4;;Effet 566;Clayface;shadow;body;bull;;
Batman;CBA29;chamber;CBA29.bmp;Zealous cop;1;;;5;6;;Effet 564;Detective Bennet;shadow;body;bull;;
Batman;CBA29v;chamber;CBA29v.bmp;Clayface;;2;1;13;0;;Effet 66;Clayface;shadow;body;bull;;
Batman;CBA30;chamber;CBA30.bmp;Ethan Bennet;1;;;5;4;;Effet 567;Detective Bennet;shadow;body;bull;;
Batman;CBA30v;chamber;CBA30v.bmp;Clayface;;2;1;13;0;;Effet 66;Clayface;shadow;body;bull;;
Batman;CBA31;chamber;CBA31.bmp;Commish;;;;4;4;;Effet 568;commissioner Gordon;shadow;spirit;lion;;
Batman;CBA31v;chamber;CBA31v.bmp;Public Statement;;;;6;2;;Effet 569;Commissioner Gordon;shadow;spirit;lion;;
Batman;CBA32;chamber;CBA32.bmp;Commish;;;;4;4;;Effet 568;commissioner Gordon;shadow;spirit;lion;;
Batman;CBA32v;chamber;CBA32v.bmp;The face of justice;1;;;6;5;;Effet 570;Commissioner Gordon;shadow;spirit;lion;;
Batman;CBA33;chamber;CBA33.bmp;In touch;1;;;5;5;;Effet 571;Commissioner Gordon;shadow;spirit;lion;;
Batman;CBA33v;chamber;CBA33v.bmp;Public Statement;;;;6;2;;Effet 569;Commissioner Gordon;shadow;spirit;lion;;
Batman;CBA34;chamber;CBA34.bmp;In touch;1;;;5;5;;Effet 571;Commissioner Gordon;shadow;spirit;lion;;
Batman;CBA34v;chamber;CBA34v.bmp;The face of justice;1;;;6;5;;Effet 570;Commissioner Gordon;shadow;spirit;lion;;
Batman;CBA35;chamber;CBA35.bmp;Commish;;;;4;4;;Effet 568;commissioner Gordon;shadow;spirit;lion;;
Batman;CBA35v;chamber;CBA35v.bmp;Desperate need;;;;6;6;;Effet 572;Commissioner Gordon;shadow;spirit;lion;;
Batman;CBA36;chamber;CBA36.bmp;In touch;1;;;5;5;;Effet 571;Commissioner Gordon;shadow;spirit;lion;;
Batman;CBA36v;chamber;CBA36v.bmp;Desperate need;;;;6;6;;Effet 572;Commissioner Gordon;shadow;spirit;lion;;
Batman;CBA37;chamber;CBA37.bmp;Surprise delivery;;;;5;5;;Effet 573;Joker;dark;spirit;bull;;
Batman;CBA37v;chamber;CBA37v.bmp;The artist;;1;;6;6;;Effet 574;Joker;dark;spirit;bull;;
Batman;CBA38;chamber;CBA38.bmp;Surprise delivery;;;;5;5;;Effet 573;Joker;dark;spirit;bull;;
Batman;CBA38v;chamber;CBA38v.bmp;Brawn;;;;6;6;;Effet 575;Joker;dark;spirit;bull;;
Batman;CBA39;chamber;CBA39.bmp;Highflyer;1;;;5;5;;Effet 576;Joker;dark;spirit;bull;;
Batman;CBA39v;chamber;CBA39v.bmp;The artist;;1;;6;6;;Effet 574;Joker;dark;spirit;bull;;
Batman;CBA40;chamber;CBA40.bmp;Highflyer;1;;;5;5;;Effet 576;Joker;dark;spirit;bull;;
Batman;CBA40v;chamber;CBA40v.bmp;Brawn;;;;6;6;;Effet 575;Joker;dark;spirit;bull;;
Batman;CBA41;chamber;CBA41.bmp;Surprise delivery;;;;5;5;;Effet 573;Joker;dark;spirit;bull;;
Batman;CBA41v;chamber;CBA41v.bmp;The batman?;;;1;7;6;;Effet 577;Joker;dark;spirit;bull;;
Batman;CBA42;chamber;CBA42.bmp;Highflyer;1;;;5;5;;Effet 576;Joker;dark;spirit;bull;;
Batman;CBA42v;chamber;CBA42v.bmp;The batman?;;;1;7;6;;Effet 577;Joker;dark;spirit;bull;;
Batman;CBA43;chamber;CBA43.bmp;Oswald Cobblepot;;1;;5;5;;Effet 578;Penguin;dark;mind;fox;;
Batman;CBA43v;chamber;CBA43v.bmp;Well guarded;;;;5;6;;Effet 562;Penguin;dark;mind;fox;;
Batman;CBA44;chamber;CBA44.bmp;Oswald Cobblepot;;1;;5;5;;Effet 578;Penguin;dark;mind;fox;;
Batman;CBA44v;chamber;CBA44v.bmp;Stupid pennyworth;1;1;;4;5;;Effet 579;Penguin;dark;mind;fox;;
Batman;CBA45;chamber;CBA45.bmp;Avian thief;;;;5;5;;Effet 580;Penguin;dark;mind;fox;;
Batman;CBA45v;chamber;CBA45v.bmp;Well guarded;;;;5;6;;Effet 562;Penguin;dark;mind;fox;;
Batman;CBA46;chamber;CBA46.bmp;Avian thief;;;;5;5;;Effet 580;Penguin;dark;mind;fox;;
Batman;CBA46v;chamber;CBA46v.bmp;Stupid pennyworth;1;1;;4;5;;Effet 579;Penguin;dark;mind;fox;;
Batman;CBA47;chamber;CBA47.bmp;Oswald Cobblepot;;1;;5;5;;Effet 578;Penguin;dark;mind;fox;;
Batman;CBA47v;chamber;CBA47v.bmp;King of crime;2;;1;7;7;;Effet 581;Penguin;dark;mind;fox;;
Batman;CBA48;chamber;CBA48.bmp;Avian thief;;;;5;5;;Effet 580;Penguin;dark;mind;fox;;
Batman;CBA48v;chamber;CBA48v.bmp;King of crime;2;;1;7;7;;Effet 581;Penguin;dark;mind;fox;;
Batman;CBA49;chamber;CBA49.bmp;Fearless mercenary;;1;;5;5;;Effet 582;bane;dark;body;lion;;
Batman;CBA49v;chamber;CBA49v.bmp;Hardly stoppable;2;;;6;7;;Effet 583;bane;dark;body;lion;;
Batman;CBA50;chamber;CBA50.bmp;Fearless mercenary;;1;;5;5;;Effet 582;bane;dark;body;lion;;
Batman;CBA50v;chamber;CBA50v.bmp;Domination;1;1;;4;6;;Effet 584;bane;dark;body;lion;;
Batman;CBA51;chamber;CBA51.bmp;Fast and furious;1;1;;5;6;;Effet 585;bane;dark;body;lion;;
Batman;CBA51v;chamber;CBA51v.bmp;Hardly stoppable;2;;;6;7;;Effet 583;bane;dark;body;lion;;
Batman;CBA52;chamber;CBA52.bmp;Fast and furious;1;1;;5;6;;Effet 585;bane;dark;body;lion;;
Batman;CBA52v;chamber;CBA52v.bmp;Domination;1;1;;4;6;;Effet 584;bane;dark;body;lion;;
Batman;CBA53;chamber;CBA53.bmp;Fearless mercenary;;1;;5;5;;Effet 582;bane;dark;body;lion;;
Batman;CBA53v;chamber;CBA53v.bmp;Fierce brute;1;1;1;10;9;;Effet 586;bane;dark;body;lion;;
Batman;CBA54;chamber;CBA54.bmp;Fast and furious;1;1;;5;6;;Effet 585;bane;dark;body;lion;;
Batman;CBA54v;chamber;CBA54v.bmp;Fierce brute;1;1;1;10;9;;Effet 586;bane;dark;body;lion;;
Batman;CBA55;chamber;CBA55.bmp;Iceberg spawn;;;;5;4;;Effet 380;Mr freeze;dark;mind;fox;;
Batman;CBA55v;chamber;CBA55v.bmp;Freeze;1;1;1;7;7;;Effet 537;Mr freeze;dark;mind;fox;;
Batman;CBA56;chamber;CBA56.bmp;Iceberg spawn;;;;5;4;;Effet 380;Mr freeze;dark;mind;fox;;
Batman;CBA56v;chamber;CBA56v.bmp;Jewel robbery;;1;;7;4;;Effet 587;Mr freeze;dark;mind;fox;;
Batman;CBA57;chamber;CBA57.bmp;Ice trap;1;2;;5;6;;Effet 588;Mr freeze;dark;mind;fox;;
Batman;CBA57v;chamber;CBA57v.bmp;Freeze;1;1;1;7;7;;Effet 537;Mr freeze;dark;mind;fox;;
Batman;CBA58;chamber;CBA58.bmp;Ice trap;1;2;;5;6;;Effet 588;Mr freeze;dark;mind;fox;;
Batman;CBA58v;chamber;CBA58v.bmp;Jewel robbery;;1;;7;4;;Effet 587;Mr freeze;dark;mind;fox;;
